postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,Radius
1159,5.9322929,.27603698,5.0177684,.3092604,5.8603039,.22869764,5.8447871,.11647857,5.8528237,.097274482,6.1264186,.11154941,6.2665486,.087977536,6.347877,.075650223,6.7308741,.096548341,6.7690401,.11033483,7.1901994,.1650795,7.4636383,.15190741,9.7948275,.46769848,9.5618582,.65256304,10.260583,.9945612,10.680391,.20295052,10.951705,.15494825,10.947332,.24189276,2.5
1169,5.5772619,.31254464,5.4221106,.28287438,5.3829741,.14578015,5.6921191,.15590025,5.4913721,.12536894,5.6920996,.15581125,6.0709195,.14381669,6.0522923,.14266936,6.2287936,.20097876,6.448307,.16215059,6.875617,.20335394,7.0856705,.24712245,8.8761234,.68189365,8.7381697,.58707118,9.2679834,.67216492,10.27441,.37142798,10.578991,.36638647,10.404805,.39035463,4.5
1187,5.8585281,.32170638,4.9607015,.19678389,5.4298024,.17627728,5.7821031,.08839722,5.598186,.098868333,5.6985979,.11076424,5.7998657,.10944847,5.8974018,.094459832,6.4586391,.14470232,6.6504111,.14743742,6.9560442,.12959751,7.3619642,.15513182,8.7775364,.42593527,8.1870346,.5312736,9.4323807,.57125217,9.9547024,.17849489,9.9169044,.19926564,10.197351,.20776875,3.5
1189,5.9323039,.38321483,5.1832919,.1996239,5.3005629,.22055359,5.8215747,.11622281,5.5146146,.13550411,5.5617962,.14897709,5.5955467,.13569656,5.8051491,.11789683,6.3984222,.14229774,6.4282217,.13885528,6.7208309,.14082333,7.1741762,.17490001,8.5801477,.49072635,8.1259537,.56164789,9.2035503,.47609845,9.9873848,.33709279,9.6249399,.2154077,9.9174786,.2197784,4.5
1217,5.1931429,.30067724,4.8071413,.23276389,5.0934095,.14294668,5.3077192,.10791288,5.1056452,.12900227,4.971354,.10128117,5.1183634,.084517337,5.1844387,.07934238,6.162776,.10841313,6.075923,.11745492,6.2230806,.19107208,6.6982827,.26762262,7.4381661,.47450423,8.4035063,.89056742,8.2418823,.35811284,8.793602,.33981109,8.8870859,.38025859,9.3790102,.44343495,3.5
1219,5.3072519,.272587,5.3609505,.21892989,5.5783601,.14919481,5.7266493,.085932113,5.5846858,.10427963,5.8444548,.088571124,5.9740448,.070010006,5.9253454,.045652989,6.964458,.11232946,6.9444418,.11759628,7.4110599,.14141613,7.6276965,.19243222,7.5438275,.66454679,9.4303675,.51143456,9.5066347,.40911806,10.335963,.32519162,10.488861,.296657,10.823142,.35922796,4.5
1237,5.0168929,.41999543,5.1948328,.33888385,5.5892615,.21034212,5.2308807,.10472735,5.1391115,.11412536,5.3984308,.099207319,5.5203652,.082298107,5.2371445,.038170427,5.9141936,.12456405,5.9902086,.18803214,7.2397437,.17151748,6.8138013,.19832478,6.1606002,.7526136,7.5339007,.48568404,8.2339735,.30055186,8.6931105,.26485088,8.6923027,.1974701,9.1534538,.36833262,4.5
1239,4.9068108,.28914821,4.9173269,.25898066,5.2270126,.14199409,5.1575451,.095513217,5.1274285,.14895117,5.2343249,.091907136,5.2836628,.084184229,5.0904908,.053714097,5.8325152,.1294257,6.2745924,.18871801,7.0905371,.19228803,6.8518801,.23432431,6.8149881,.4457162,7.2501721,.59059083,8.4136362,.30922589,8.3683767,.19886969,8.5520706,.21080317,9.0638371,.28579542,6.5
1257,4.613483,.3565585,4.9855475,.2739853,5.1717563,.14895478,5.0658536,.11375552,4.99684,.13208327,5.0757823,.10736097,5.1106153,.11698607,4.8527331,.059452165,5.6517439,.15350103,5.9927464,.15415767,6.6666183,.17443256,6.287528,.20402738,6.584497,.3008928,6.2525334,.5669924,8.2671938,.25311467,7.4986515,.19169064,7.8451333,.16241667,8.362155,.2743068,7.5
1259,4.9779153,.34384611,5.8208108,.23742896,5.2867417,.14736192,5.170012,.11515914,5.1557312,.1145578,5.4215498,.14876083,5.231534,.10062268,4.9901309,.078917734,5.942348,.19917312,6.2153797,.18463369,6.7563882,.16019697,6.3508544,.16608359,6.8302932,.24996418,6.8121161,.59713668,8.8057957,.26229119,7.5577521,.17408173,7.9160652,.19011509,8.5997801,.25203615,8.5
1277,4.7937174,.26787445,5.0036778,.27070284,5.2750273,.17992823,5.0629015,.08447817,4.9348927,.17499787,5.2740121,.10295347,5.3185415,.07045605,5.2390394,.043459646,5.7595005,.11861456,5.551743,.14267929,6.7540312,.13117132,6.4572935,.19874191,4.6162534,.19675417,8.2764196,.29058149,8.4912958,.36355478,8.7847519,.34304199,9.7737036,.29555908,9.6214838,.42306978,3.5
1279,5.768054,.36260509,6.6191263,.36138886,5.7267814,.21962205,5.3800259,.1319194,5.4364815,.15465622,5.7531481,.16348733,5.7303333,.13672456,5.5007415,.10645281,6.5508323,.24342968,6.7101469,.2908012,7.3743372,.1966241,6.6337729,.26561868,7.0256214,.60792375,8.6939945,.56686246,9.4836359,.48977971,9.0363693,.27318493,9.1102114,.25468364,9.7675819,.36331421,5.5
1307,5.4164357,.46256346,6.2840495,.24482679,6.309042,.30580699,6.3157783,.12879267,6.3239465,.099274494,6.698154,.11063169,6.7957835,.076711796,7.6504421,.07735274,8.1568632,.13965841,8.4568434,.20673047,8.6402321,.14670029,9.0433445,.3511835,10.172298,1.1042092,10.593876,.52745908,10.513213,.39716443,11.529789,.5390476,11.215212,.37603569,11.643039,.42896208,2.5
1309,5.0628452,.24035606,5.4950414,.30807707,5.7288175,.14640176,5.6835971,.091396324,5.5427251,.081969641,6.2712078,.10747105,6.2954907,.056329671,6.7591643,.065435894,7.3642554,.15355343,7.3143096,.1821184,7.7575011,.15393008,8.0826368,.14573279,6.0862823,.7860508,9.4375248,.24992457,10.309606,.8115086,10.089293,.24875432,10.706552,.25770581,11.265595,.31959352,3.5
1324,5.2748885,.2642839,5.7407846,.31572938,5.3211107,.19226816,5.2494678,.13326527,5.3150291,.2348996,5.9512334,.16872911,5.9363403,.14454742,6.5918941,.15310428,6.7774806,.1619966,7.6855302,.24292903,7.3073258,.18253471,7.7154818,.34776521,7.1081538,.35042781,9.3218346,.51227432,10.04111,.60302544,10.513677,.30515638,10.241121,.42801276,10.213219,.36497089,7.5
1326,5.2084861,.30065322,5.5447011,.33175689,5.3691721,.15119165,5.1959872,.12198609,5.3045297,.14234334,5.6537576,.16229318,5.4219842,.11804871,5.4227695,.098613001,6.2157869,.2262162,6.5882401,.22641532,6.889883,.17432074,6.6467581,.18827994,6.9024653,.30358395,6.8361883,.43740982,9.2191153,.3285099,8.0702391,.21183366,8.4788399,.22865927,9.2903337,.26900026,9.5
1445,4.916718,.28725943,5.0330501,.14397357,5.1939983,.19076255,5.308383,.15506694,5.1480112,.13033904,5.2926383,.13779667,5.4832287,.12861606,5.9103842,.11389727,6.0282698,.13823041,6.1881394,.16765523,6.2993393,.16761489,6.4151244,.22817618,6.4049907,.54796839,8.3792076,.871562,7.8021436,.81628168,9.694644,.25727704,9.4774847,.30757102,9.6118612,.36026177,9.5
1454,4.7052417,.32933649,4.6203504,.43583506,5.0865984,.18913087,5.2069893,.14206122,5.1623526,.16639838,5.6062427,.16758694,5.8932295,.17998536,6.2723918,.15906306,6.3871031,.16204305,6.6626186,.16522983,6.4111314,.14237458,6.6019506,.17714094,4.568912,.37025961,7.0933943,.32753748,8.4138355,.61727005,8.4754171,.26130107,8.7329617,.22858961,8.9091005,.25003266,13.5
1458,4.8820958,.49213722,4.3320789,.43401653,5.1667399,.30065536,5.5321159,.25876212,5.3560729,.25515509,5.8423343,.26658022,6.0794067,.29702711,6.3866744,.24969321,6.5700617,.25651976,6.5833898,.23709252,6.5290642,.23473535,6.5564852,.31988171,4.4562702,.55222112,6.9904375,.40960592,7.7965746,.48538485,8.3484411,.32373911,8.6028309,.37606061,8.4925175,.37437236,14.5
1462,5.3255224,.35478199,5.3803248,.19382755,5.3348408,.17828545,5.6160769,.11659891,5.2586441,.098584309,5.4337225,.13627622,5.8708782,.098113477,5.9080038,.093818486,6.0361385,.11419824,6.3430381,.17487445,6.6850524,.19834521,6.4942741,.16221654,7.5408916,.65846276,8.4386034,.48026943,8.7419348,.4698562,9.4336596,.15770233,9.6289167,.20525126,9.5385914,.1640292,7.5
1465,5.9283342,.46588114,5.0448656,.44549775,6.0939746,.27246836,6.472259,.29262149,6.2915525,.24231768,6.8804631,.23704912,7.2025118,.24084873,7.5046921,.22368011,7.7142162,.22297274,7.6659269,.20392132,7.64218,.20566534,7.901917,.2306807,5.8390393,.84880328,7.7054391,.36908919,9.0288525,.60886025,9.7466955,.30088961,10.337165,.35793623,10.263535,.41013768,10.5
1468,5.0172749,.41045004,4.7369986,.25517756,5.3999243,.20892559,5.7633934,.17943829,5.4526806,.16078611,5.7943869,.16706647,6.0529933,.16599409,6.2952833,.1673356,6.5972691,.17436208,6.6785226,.16857569,6.5907335,.16527709,6.8368235,.20823963,6.3680015,.52709848,7.9966941,.73062986,7.912127,.60627103,8.7980671,.2629815,8.9861135,.31644785,9.0618629,.30855799,11.5
1471,4.2457213,.37472281,3.9653363,.27556214,4.6032848,.21075615,4.9325066,.19836442,4.6997585,.18419273,5.0341396,.19046274,5.2185388,.20330408,5.3326735,.19561207,5.6349268,.20356725,5.6737757,.20078486,5.591084,.19704711,5.7102365,.23340641,4.5863342,.50928968,6.574996,.51735014,6.6430149,.41935125,7.2897859,.26517722,7.3612838,.31831276,7.4143481,.3266404,15.5
1474,4.64258,.2377058,5.5845833,.50945574,5.066637,.16490184,4.8622093,.12449568,4.9003019,.16244531,5.3484607,.15848018,5.2277017,.13231009,5.4290767,.13667814,5.9444699,.19744664,6.3989878,.24632157,6.544148,.15222715,6.5441399,.21658728,6.0016813,.40005466,7.36514,.58048409,8.9236536,.49748734,8.4115086,.30105919,8.5595512,.29566634,9.0734138,.29086214,10.5
1477,5.0899682,.31181517,6.0659418,.81923181,5.0272818,.17314295,4.9610844,.1198365,5.0079389,.15454249,5.3398714,.14453541,5.530333,.13624603,5.8251133,.1472021,5.8938141,.13730113,6.0874443,.18230712,6.1104736,.099128544,6.0797663,.16155909,4.8019915,.44564834,6.9176617,.39956158,8.7577868,.61739969,8.1346111,.29015654,8.3463888,.22525768,8.8555536,.26218104,15.5
1558,4.9010563,.31487194,5.3167963,.25753212,5.3587084,.19198504,5.5654097,.096736267,5.3127608,.12001933,5.5759301,.10927826,5.8767848,.10537961,6.128242,.11223044,6.3575883,.11447737,6.5168242,.10193949,6.5313115,.10469875,6.5681539,.15206334,6.0491309,.60571277,7.8900619,.6358521,7.3268943,.55111945,8.5404205,.18343653,8.611681,.23959962,8.6312952,.22452798,28.5
1561,4.9211173,.34091485,5.0151772,.34648758,5.3679562,.18595685,5.6294427,.13010237,5.2980824,.14338769,5.6248913,.13991371,5.8723478,.14158615,6.103931,.1395908,6.4009004,.1472692,6.517375,.13800293,6.485774,.13601564,6.5727644,.17753324,5.7865663,.67504376,7.94245,.69663727,7.6426282,.48091969,8.5050983,.2120062,8.5007296,.31259984,8.6232672,.30021596,26.5
1587,4.4234304,.24072732,5.3894296,.21717626,4.9410591,.15070327,5.1577363,.054699782,5.2176299,.22974449,5.0868993,.09347567,5.579864,.08082398,5.8872619,.11459363,6.0998816,.12936525,6.0522633,.12117575,6.3576117,.10909136,6.1882,.14058761,5.6870718,.59732914,8.1176004,.51067436,6.9825292,.60789752,8.1765795,.18973972,8.6295986,.20133543,8.3376675,.18425426,41.5
1589,4.5815125,.27544031,5.3044972,.22068372,4.9285798,.15565589,5.1599588,.0509912,5.2221284,.19347242,5.1102715,.079782292,5.5937619,.074318521,5.8892808,.11783507,6.0845499,.12016397,6.0797687,.11059326,6.3195829,.10800602,6.1724567,.14065848,5.7269349,.51597589,7.6521745,.50680733,6.7766647,.56842297,8.0775423,.19353122,8.3106594,.20792033,8.1801548,.18519135,37.5
1591,4.5224953,.22716409,5.4106636,.22287309,4.9265676,.14507635,5.1297574,.055572916,5.1927767,.22114424,5.0840054,.10445742,5.5715127,.085954994,5.8571739,.10559197,6.0111146,.12256043,6.0197968,.10122955,6.3438311,.10913924,6.2513785,.13654973,5.9552422,.65659279,8.01653,.50691259,7.1061869,.62742966,8.3418493,.17551678,8.6448746,.1776751,8.3558998,.17086722,44.5
1594,4.7124572,.25697324,5.4649806,.25937429,5.0229788,.17453672,5.1628337,.057053607,5.1589518,.19335954,5.1116962,.098418407,5.6058073,.085586965,5.9365511,.12479971,6.0467834,.15270558,6.0935473,.11069259,6.3911037,.1292136,6.1436028,.15300778,5.7777767,.60522771,8.1206436,.51690459,7.4381275,.56270713,8.2837448,.19008446,8.6652107,.20531255,8.3131037,.18211102,37.5
1609,4.4209237,.21525802,5.2892046,.20923261,4.8404694,.11905302,5.1248531,.076789908,4.9398942,.1266028,5.075345,.087568991,5.4467793,.07971964,5.6431384,.089947678,5.835176,.10067721,5.9488616,.091820672,6.0483546,.072852492,6.0108738,.13779861,5.9579401,.53163022,7.2248607,.52176833,6.0535021,.27755877,7.822804,.15946198,8.0035076,.17602375,7.9841576,.17579898,42.5
1612,4.7154112,.2365592,5.3062882,.20665644,4.9469223,.14307639,5.1705179,.070297666,5.065589,.10639364,5.17628,.089567609,5.6292639,.0677251,5.8324213,.090063304,5.9715095,.091658875,6.1016273,.075266898,6.2633886,.085017607,6.2778549,.12467711,6.132987,.4981772,7.3618808,.49086025,6.9110298,.51610881,8.2109442,.15973914,8.3556967,.16804016,8.1856985,.1670337,34.5
1616,4.5370564,.2296491,5.4362793,.23542143,4.9235606,.14392465,5.1134272,.0579262,5.1881337,.22487499,5.077518,.10958548,5.5485239,.090739474,5.8318572,.10789566,5.9836702,.1213887,5.9809875,.098813176,6.295785,.10885435,6.2086725,.13626057,6.0127735,.65014505,7.996542,.50826973,6.9432483,.62230414,8.2651024,.17504957,8.57897,.17860897,8.2821913,.17059848,46.5
1619,4.4921012,.2925269,5.3339076,.21687976,4.8711014,.13498196,5.1127105,.058395408,5.137836,.19876042,5.0771317,.092481799,5.5338941,.078412682,5.828217,.10492725,6.008707,.11516803,6.02209,.10823016,6.1923332,.10095263,6.0402718,.14029254,5.6420679,.5085687,7.4631629,.50978833,6.2793298,.44208634,7.9720864,.17859697,8.1131411,.19139607,8.1032763,.17902857,44.5
1623,5.1476407,.21522292,5.7874932,.33072975,5.3647919,.24545343,5.2825499,.085148707,5.2273917,.11873226,5.2753625,.11427109,5.6329513,.10788605,5.9828,.14189237,6.0594187,.21549487,6.0602994,.1321907,6.3540087,.14340121,6.150001,.15067858,6.182013,.69200546,8.2563162,.56772774,7.7364054,.44288522,8.5551434,.20830786,9.273778,.23088208,8.6886797,.2021303,32.5
1640,5.9109464,.51305288,5.4342999,.29466459,5.5735493,.25112465,5.7094455,.15613464,5.3186383,.12807839,5.5460439,.14553343,5.7213326,.12660187,6.2447066,.12188975,6.3197422,.16068362,6.5273352,.15702894,7.1488419,.36835384,6.3520532,.29843915,6.8755708,.67879462,8.9997454,.7870276,8.4324636,.71595472,9.5531378,.25656202,9.0397892,.39768025,9.4596949,.24658264,13.5
1662,6.0785689,.61757302,5.4953313,.35985234,6.334856,.41488719,5.814702,.22989462,5.7714758,.28757423,6.0448632,.25580719,6.1729918,.2161774,6.6673837,.25134337,6.6109567,.25281861,6.7494202,.21362133,6.9837189,.18402633,6.672462,.2770052,7.0515332,.80624837,8.774334,.65765804,8.6481361,.59254944,8.8804054,.36150184,9.2818289,.39712206,8.5311804,.27641499,20.5
1665,5.0595994,.27619663,5.0548377,.20420761,5.2467675,.22316547,5.3029528,.12024171,5.1591792,.13729095,5.199461,.12823811,5.5445528,.11893059,5.8101721,.13432188,5.8673773,.12843736,6.0798478,.15404889,6.4272451,.17556845,6.33424,.16785447,7.2091985,.68819201,8.2591276,.46708095,8.3530016,.42813298,8.9042425,.20945208,9.1679888,.21496423,8.8414965,.19259077,19.5
1683,5.0504513,.26658869,5.0960469,.21609829,5.2824187,.1820229,5.2219119,.096698679,5.2170277,.096427567,5.2782984,.10046495,5.4233618,.11833026,5.7256646,.10884604,5.888988,.13257943,6.0047665,.12925486,6.2644968,.12776676,6.2428622,.13560359,7.1370096,.70252925,7.7666321,.58455461,7.4179974,.38166377,8.6458855,.17964004,9.3228989,.21566284,8.8430758,.17210761,27.5
1689,5.3503904,.48789427,5.0557356,.21166469,5.9395423,.38298455,5.8952341,.16955706,5.5822206,.17446767,5.8789444,.18003801,6.0393901,.15993044,6.5166669,.18437834,6.6729641,.17865671,6.8493199,.18040849,6.9969826,.21859038,6.706008,.25962156,6.7472343,.61507207,8.587678,.70786184,8.308773,.69608051,9.2425098,.28897986,9.2720833,.34272659,9.3102446,.28317636,17.5
1705,5.2108049,.28784198,5.3216639,.27572915,5.0082345,.16128856,5.2846746,.15137033,5.2286596,.23538634,5.4607806,.23187731,5.4241538,.13506077,5.5431728,.14438015,5.5962768,.16210067,6.1850557,.22373785,6.5739551,.23248741,7.2139297,.39373469,9.0188351,.66654098,8.2238407,.55749214,7.3233891,.6061992,8.1944046,.39075199,10.016614,.28059936,9.3587523,.40302551,8.5
1723,5.2740779,.34927562,5.0658832,.18835188,4.932476,.18389906,5.1954613,.17507279,5.098381,.20340021,5.1941352,.17983015,5.4619441,.18312532,5.5205226,.18310738,5.6574697,.18218265,6.1399264,.30934283,6.5743976,.40668616,6.3898964,.20987582,7.7026262,.65693647,7.7716999,.36667392,8.0914574,.37047058,8.4590139,.25880748,9.0314989,.28428146,8.7795172,.24139711,15.5
1728,4.6037345,.28715712,4.5460372,.24884155,4.604249,.21241799,4.8277502,.2011252,4.6963444,.19490832,4.5847764,.1891585,4.6552896,.19575892,4.7035179,.18809697,5.4180894,.21894909,5.6505046,.22855271,5.7522879,.2419841,6.646317,.46030036,7.1663699,.61582404,6.7240038,.94856238,7.5155635,.41116211,7.9822292,.35751888,7.3259287,.33079028,7.7140255,.28597525,6.5
1731,4.5769892,.28943291,4.7883277,.23676284,4.7384367,.1740503,4.8168311,.16442747,4.628942,.15229583,4.6201506,.14792866,4.7400355,.15175377,4.59196,.14240095,5.2560868,.17356825,5.4616685,.18066517,5.8827558,.19746274,6.049212,.20676923,6.1995173,.37529996,6.1059127,.73475164,7.4111409,.33752239,7.3544931,.24925233,7.3461647,.25324318,7.673945,.27684903,10.5
1734,5.0777674,.24947754,5.0294371,.25047857,4.8962636,.18240443,5.231041,.21457326,4.9457669,.16154915,4.986536,.17593507,5.0556393,.16315044,5.1549191,.16690201,5.5046682,.20256521,5.7877164,.20476396,6.0267043,.21179096,6.5480051,.2839289,8.3724861,.61251134,7.5761962,.59596056,7.2505503,.61953336,8.1257801,.36361176,8.8673716,.31331658,8.5489063,.35578641,11.5
1737,5.5677705,.34030139,4.8717752,.15069704,5.0512652,.13097592,5.347363,.090657413,5.2573762,.10511976,5.4190817,.11140709,5.4753623,.085794941,5.5065613,.082161188,5.795495,.10727711,5.9249797,.15680288,6.3701706,.18346219,6.4634542,.13502413,7.9162688,.51918125,7.5337114,.37066987,7.8270917,.43689448,8.5327826,.17458464,9.3106089,.15636981,9.117691,.17142947,17.5
1738,4.6531086,.25886044,4.9584794,.20265406,5.2712507,.21624395,5.3984079,.13820139,5.2852244,.15894161,5.5708766,.15328255,5.463037,.12158036,5.5507188,.12187169,5.7866077,.1528168,6.0591908,.15501073,6.3033509,.14373247,6.5088358,.18912619,8.4499264,.60892421,7.0597143,.58331966,7.0082817,.31989822,8.4002695,.24356899,9.2971077,.23612633,9.02355,.26108027,20.5
1744,5.2457905,.27162728,5.0748487,.29602903,4.9224472,.1868597,5.65729,.22872286,4.6972647,.23396847,4.8644052,.14010511,4.9670272,.13151361,5.0321221,.11475806,5.667583,.17924117,5.9647875,.17109773,6.2883954,.19027397,6.7125392,.20774584,7.9283161,.80724102,6.6491237,.60612869,7.3908272,.59497339,7.9172564,.20094602,8.2692652,.25114244,8.0433102,.27022567,17.5
1762,4.1816607,.3456876,4.2850294,.27813125,4.3329177,.2075201,4.6640763,.26577809,4.225708,.18975115,4.2714963,.18355875,4.3128061,.18241204,4.3775005,.1794633,4.9333363,.2210948,5.1517835,.22500664,5.4297118,.23352489,5.669661,.25001493,6.1763587,.55751902,5.7867789,.321033,6.1161022,.39021811,6.8248463,.29138994,7.1844826,.32885665,7.2248602,.3440457,26.5
1768,3.8994987,.34364262,3.6842144,.2487402,3.8651509,.22053063,4.1220179,.26202461,3.9158795,.20874657,3.9806042,.21846934,4.0247912,.218832,4.0129952,.21649559,4.6093512,.25421512,4.5745234,.2506187,4.9774714,.27352965,5.1630516,.28094491,5.0286961,.34305519,5.515666,.39241722,6.31353,.41850239,6.43578,.33908129,6.8156157,.37712851,7.0813479,.39661881,21.5
1773,4.1299901,.33963057,4.4153991,.30936158,4.3368659,.26294035,4.5221233,.29620871,4.2330375,.24614768,4.2553482,.24612728,4.3814764,.25182799,4.3279433,.24594107,4.8943048,.28483444,5.0148187,.29103404,5.4355898,.31418875,5.504972,.31700665,5.5070186,.41932291,5.5640931,.22447172,6.3145843,.43266878,6.759624,.38103494,7.0392251,.40993217,7.1778421,.41920394,30.5
1774,4.6670895,.26080531,4.7589269,.23336816,5.0405936,.19723253,5.3253498,.19608104,4.9866462,.19881268,5.2344532,.1728403,5.241375,.15688145,5.3299332,.15302712,5.5397887,.17728631,5.787446,.18390277,6.0641203,.18836352,6.3471189,.21893476,8.0928688,.58393174,7.2133408,.54866397,6.990222,.42366508,8.1591988,.26728371,9.0560446,.2938374,8.8131323,.31145003,20.5
1776,4.0642157,.29542232,4.0691032,.26624429,4.2185469,.22299066,4.4857101,.26686949,4.1949925,.21245481,4.1919522,.20495698,4.260746,.20888938,4.3394623,.21100482,4.9257722,.24870759,5.0251355,.25145635,5.3736033,.26503086,5.5801163,.27569073,5.4848156,.40914664,5.3740172,.23225677,6.0702243,.38597977,6.7308688,.32742032,6.9540496,.34943095,7.091557,.36613423,30.5
1778,4.5322752,.29156929,5.0820403,.28523445,4.8745055,.23441537,4.8460364,.22449434,4.6283851,.22042812,4.7481203,.21431637,4.864233,.21381839,4.6971388,.20546322,5.273725,.24122457,5.5459781,.25965855,5.9970689,.27394944,5.9953437,.27978539,6.1280231,.36335069,5.8080859,.15125248,7.2347727,.38886872,7.0823655,.3165502,7.6575718,.36277819,7.9889474,.36942482,31.5
1796,4.3590527,.31146044,4.9977651,.10721424,4.9005933,.13777639,4.754416,.1629786,4.7998338,.13347398,5.1982636,.12691557,5.002058,.096238606,5.0573106,.084796429,5.3760428,.1470907,5.822154,.12615484,6.0143304,.20769998,6.1432595,.20729288,6.1121688,.34065226,5.6889377,.20841101,7.3752613,.33521387,7.0605903,.20699869,8.0521936,.43044314,8.3489323,.26001593,18.5
